chromosome	start	stop	symbol	p_fcx	diff_fcx	diff_sd_fcx	p_hp	diff_hp	diff_sd_hp	fdr_fcx	fdr_hp
2	187511984	187512757	Mef2d	0.557885653785675	0.000678786629620553	0.0113635505008521	0.345836596264847	-0.00091913211592939	0.00880015384052596	0.915740755311026	0.851408103795758
2	187771370	187771572	Pmf1	0.99182456319317	-3.17893120802936e-05	0.00700652246326336	0.153665913719952	-0.00375877407656931	0.00542686769181878	0.999273919834017	0.710718647558671
2	187786415	187786720	Slc25a44	0.639846163179602	-0.000961775029765767	0.00716225013189343	0.666394151354627	-0.000766827991832324	0.00513649832320002	0.941009182389767	0.951573469716051
2	187863047	187863546	Lmna	0.64187549763268	0.000506600797036616	0.00637878500959606	0.407274922561785	-0.000833605157838467	0.00638528756463896	0.941829202441751	0.868017699315837
2	187951311	187951546	Ssr2	0.715134700225537	-0.000440486373789705	0.00687670877216994	0.848148948283571	0.00024406181893577	0.00737934781744485	0.958909791362188	0.982321579862818
2	187993654	187994349	Arhgef2	0.190058582458452	0.00430311274140437	0.0118916307981201	0.874682488428621	0.000435767347244805	0.0100278056359441	0.710572113598842	0.985962673397383
2	188016957	188017297	Arhgef2	0.262774150867066	0.00752274033063305	0.0187412933624363	0.000107442879097754	-0.0459224398934865	0.0663359499935661	0.779290155360399	0.00720720011217629
2	188051510	188052439	Khdc4	0.538048476284191	-0.00194598433036228	0.00781842457994054	0.125319265618383	0.00409914433861645	0.00912277211468505	0.912982472924221	0.685334026288653
2	188139705	188140014	Syt11	0.53505831116877	0.00112477256391921	0.00728469138134425	0.462635194545045	0.0012997518324818	0.0116357855518502	0.911978729123653	0.886021641804193
2	188216182	188216649	Msto1	0.064987312978338	-0.00188756433189057	0.00816749476333369	0.84962742778512	-0.000162171862593472	0.00572686883773237	0.515749079148275	0.982321579862818
2	188400472	188401610	Fdps	0.539058862172074	0.00098013389469824	0.00920678205854623	0.263979681993917	0.00178337302579011	0.00820979287323959	0.913160108881942	0.810587089944566
2	188412789	188413003	Fdps	0.535140908896699	0.00125739688967395	0.00471025676091137	0.145259166105493	0.00251598487233668	0.00454733845458116	0.911978729123653	0.696387108294738
2	188471636	188472145	Hcn3	0.622899991532195	-0.000565659741700161	0.00549013057775479	0.90125745024105	0.000151509317684874	0.00852555680188028	0.93463585389753	0.989218271160717
2	188499314	188499631	Fam189b	0.0822310373184826	0.0113745296926364	0.0349896350465918	0.434190812913394	-0.00449463605850027	0.0338779740312234	0.553798189175948	0.874141856714055
2	188527651	188528248	Mtx1	0.669273356616922	-0.00136690124706299	0.011382665998809	0.123224874500283	-0.00541755755516014	0.0114874811167925	0.947247973067933	0.680799151742405
2	188549468	188549721	Muc1	0.949675210247592	-0.000405790237829206	0.0229811579029056	0.351272815352115	0.00572754510120606	0.0238184674298532	0.993397880818397	0.854494972325126
2	188638928	188639171	Efna3	0.0294550217667181	-0.027008142413617	0.0440270086330265	2.04067166924333e-06	0.0496547418356989	0.0346400804577473	0.377271455067825	0.000239552179839508
2	188643174	188645446	Efna3	0.499092703916784	0.00113818834157716	0.00948792209529408	0.834447888376256	-0.000327502558053886	0.0113244285049402	0.900854632659186	0.981981790847922
2	188659806	188660179	Efna4	0.972353690118475	-9.64385442011485e-05	0.00748683980856287	0.362972662708689	0.00239075664648162	0.00908033007385221	0.995920187697692	0.858992313122206
2	188672147	188672857	Adam15	0.929397741045497	0.000108311872850995	0.00811426978811379	0.712771353217235	-0.000361449451098241	0.00661806036026783	0.991230960289441	0.961491327953529
2	188744834	188745585	Cks1b	0.205957837785913	0.00398256105962681	0.00816506632544144	0.168607382012035	0.00316946013083566	0.00461798315676152	0.723205502686554	0.727784862123616
2	188784069	188784505	Pmvk	0.00449735882873948	0.00562127802460944	0.011431017271777	0.457416568802277	0.00129719349355159	0.00802472558425684	0.124713543226407	0.884266090652468
2	189096609	189096842	Chrnb2	0.22274962793584	-0.00238255507000593	0.00667083711721298	0.0138384425355447	0.00358421796443101	0.00826829664961044	0.740455873395257	0.273916900024412
2	189105493	189106547	Ube2q1	0.962364992977233	-3.87063829774555e-05	0.00813543067036968	0.793355941989209	0.000211099131059959	0.00758620386343839	0.994996280847228	0.973920758415802
2	189169219	189170098	She	0.626025214734945	0.000920956587675372	0.0119183408658993	0.35770441017685	-0.0017406364780073	0.0100920582521597	0.935207410423433	0.855655445865565
2	189254285	189254864	Il6r	0.968882637398445	-5.27673385276129e-05	0.0105981198223853	0.259485602501761	0.00147291757746879	0.00945530463124904	0.995072354479898	0.809814238163079
2	189306129	189306605	Atp8b2	0.409717990125588	-0.00123125528260609	0.010385159556208	0.186956845058845	-0.00154796213293584	0.00837094564274601	0.866048462405251	0.748357546472257
2	189399891	189400495	LOC361985	0.150759585547148	0.00282704073213918	0.010774693288864	0.985540203669886	-3.29085961584027e-05	0.0125512851580148	0.659516767830252	0.997518550832322
2	189429905	189430501	Tpm3	0.90659336269455	0.000132773830360279	0.00951802404669341	0.0678653486908078	0.00168254397140028	0.00700049663359825	0.987799903347504	0.550477857135036
2	189581498	189581779	Rab13	0.548258164468461	0.00151576301494739	0.0060168030951876	0.839606066798231	0.000436077028239574	0.00684254196113357	0.914527441992555	0.982321579862818
2	189591485	189592239	Jtb	0.0910604869095835	-0.00177450613580192	0.00817204226554971	0.727511881013531	0.000331995351218066	0.00758730126463098	0.570528714128836	0.962233667381178
2	189615703	189616174	Slc39a1	0.353038435829288	-0.00229113707313691	0.00677625525638369	0.659084971351642	-0.001038804444015	0.0122680417740707	0.834299165731748	0.948023515633778
2	189626885	189627787	Crtc2	0.629055112872107	0.000443200129647402	0.00789730455644529	0.80450162143877	0.000195232978752112	0.00605750676517467	0.936485777885894	0.977123461837565
2	189818065	189818507	Ints3	0.791790936210137	-0.000480787523895463	0.00729082130575278	0.939267097011965	0.000152076573061489	0.0170771238179402	0.969314279584451	0.993230924203312
2	189854952	189856386	Npr1	0.00485417811096588	0.00500119064048068	0.0184297550837387	0.164017252925673	-0.00224048598924107	0.017071787631286	0.130660870681158	0.723959647440337
2	189880497	189880797	Snapin	0.658356144938167	0.00066363355815513	0.00831033789692029	0.045996343575366	0.00257236262517086	0.00670075702189626	0.945193454971157	0.482348586384286
2	189898911	189899525	S100a1	0.775888795050994	0.000374843150762849	0.00949062052141198	0.660689531156919	0.00053737405915263	0.00621733597783041	0.968432124316642	0.949039414911332
2	191984786	191986126	Lor	0.030425471910769	0.0029850367739724	0.0090475088957029	0.118462886098039	-0.00225179621675884	0.00813101781076133	0.37997088579109	0.675906700668922
2	193330464	193330718	Crct1	0.984609909890277	-6.47124191240354e-05	0.00701545041470045	0.613834235703912	-0.00144480677238301	0.0113920914885819	0.998594017103282	0.937734988608544
2	193779648	193783726	Tchh	0.157242590289755	0.000904050099756402	0.00856049221909953	0.0249611664640347	-0.00134139546724602	0.00763648798090083	0.670203919883516	0.368434203964126
2	195553925	195554388	Them4	0.0411162618618518	0.00565431057796744	0.00984255531926123	0.978176948747634	5.33812155148513e-05	0.00552024937313619	0.433377111267823	0.99650213594962
2	195603618	195604553	C2cd4d	0.173108933151789	-0.00179457877120292	0.00780445386893779	0.714126451686818	0.000416626867358249	0.00661978398967823	0.691698615183271	0.961491327953529
2	195684500	195685213	mrpl9	0.29282017042831	0.00232655146207682	0.00886120453185833	0.998666817157225	4.2980545498721e-06	0.0086422697517268	0.795794630586456	0.999697910528867
2	195821046	195821683	Snx27	0.142912978981414	0.00189464060282643	0.0118252733171179	0.793565047719211	0.000311616831164303	0.00887257900872524	0.647903833006204	0.974035983636767
2	195907030	195907647	Cgn	0.149804587349208	-0.00280556791157551	0.0129118523079558	0.916418170793639	0.000149073241026914	0.0106023256205758	0.65793201011748	0.990947717702394
2	196045899	196046490	Psmb4	0.899345581777928	0.000189065353169737	0.00650488834969976	0.816601434581941	-0.000334892143964379	0.00758914666090836	0.985406691646783	0.979133965823034
2	196179695	196181889	Zfp687	0.187643977186431	-0.00187919033268366	0.0124780376143436	0.652363626180226	0.000516328116824037	0.00928470626936938	0.706129516998982	0.946124283571672
2	196270403	196271104	Pip5k1a	0.350800038774197	0.00224207820258374	0.00970798942184954	0.973875944608522	-8.39472035224689e-05	0.0127656518354725	0.832854474078515	0.99650213594962
2	196277880	196278095	Vps72	0.745798201662801	0.000856546315287564	0.0124433054575615	0.0448900422898593	0.00524941347009271	0.0146682587658062	0.962217432522362	0.476048478587065
2	196342591	196344071	Sema6c	0.201251007941853	0.0029249251794156	0.0263173628750594	0.00976705013700684	-0.00638474603008262	0.0315888877762039	0.717941568747355	0.22926840923759
2	196402605	196403027	Cdc42se1	0.293770396400548	-0.00296156420781525	0.00618101445386127	0.583974582249193	-0.00164169561455475	0.00788270702996818	0.795794630586456	0.931641496000079
2	196415187	196415605	RGD1359334	0.000187415149862586	0.0264321825228936	0.0355312129478685	0.00212777859620242	0.0193090135616153	0.0212633702817711	0.0117507083810016	0.0762328371767479
2	196455962	196456491	Prune1	0.783351741956324	0.000210287616403981	0.00595941960681277	0.144166389551836	0.00112299635089823	0.00620694517550518	0.968488020490182	0.695596237449761
2	196457996	196458262	Prune1	0.323396779320816	0.00201851312224136	0.0121464363866158	0.476350294657297	0.00120612632905918	0.00712604489407934	0.816774423675413	0.889167459364918
2	196487256	196487897	Cers2	0.0246036882044744	-0.00573276197516069	0.0141663027020348	0.256796896975615	0.00234893988150417	0.00785440893741445	0.34658395450703	0.806990508275267
2	196526801	196527292	Setdb1	0.698550843580225	-0.000744285732508132	0.0107273365986795	0.545569285423322	0.00135788230931201	0.0110321301459579	0.95328412642739	0.914185487787058
2	197814521	197814850	Adamtsl4	0.607280689107332	-0.00159384335471136	0.00991824188326776	0.261605712935538	-0.00306654508740634	0.0116821274381218	0.932491023422346	0.810580792794625
2	197971274	197971630	Prpf3	0.113119543604078	-0.002183816584675	0.0101924391256118	0.837814399577115	-0.000245670144419823	0.0093266068598253	0.61494292919508	0.982321579862818
2	197990976	197991861	Ciart	0.938634857095544	-6.42196959941732e-05	0.0065839888099643	0.48829245089081	-0.000523492459685231	0.00441621916382428	0.993013347763577	0.891058744464212
2	198006314	198006659	Aph1a	0.735695004989925	0.000797483654696432	0.0104238796424489	0.862042891384954	0.000335888172557995	0.00865276036991421	0.959596666963096	0.984440831647588
2	198041427	198041786	Anp32e	0.885468888647174	0.000120564786415671	0.00755873789872111	0.232553165683197	0.00107273725964953	0.00626292346420194	0.984346053774288	0.779973403789085
2	198119798	198120535	Plekho1	0.664454776490597	0.000664405511876635	0.0124314255405746	0.935820564891105	8.99032612351163e-05	0.00966796669413637	0.946354649905161	0.992665087156077
2	198231290	198231894	Otud7b	0.925036222444519	-0.000310542645722269	0.00754598789335728	0.285014852638007	-0.00307345856216391	0.0107568401110321	0.989994884711111	0.825845726523775
2	198338488	198338954	Bola1	0.100946052817172	0.0036461868512358	0.00525708200887353	0.917596417367498	0.000200586253827057	0.0069877816893328	0.585996860736982	0.990947717702394
2	198361148	198361402	Hist2h2be	0.114040597640622	0.00185524507480964	0.010329601174615	0.495834285534994	0.000585304958660567	0.00558237115221805	0.61494292919508	0.894938081778033
2	198380430	198382678	Hist2h2aa3	0.382999269858197	-0.00141826347578911	0.00608821502445232	0.726748950254688	0.000544679579131807	0.00560633274685587	0.851871007589864	0.962233667381178
2	198418615	198419003	LOC102548682	0.30234690214713	-0.00154492044637674	0.0126763914870845	0.378984599017238	-0.0011006274210499	0.00883339282703535	0.802166356207609	0.860729166619305
2	198722405	198723789	Ankrd34a	0.802686615097288	0.000616801254819955	0.00837868048745842	0.0206547472984765	0.00556328189000257	0.00793099933286281	0.97061372389073	0.340300047108622
2	198726045	198726511	Ankrd34a	0.712115664766487	-0.00104067626850096	0.0128791850487656	0.0149554259052607	0.00846921918046478	0.0215647099538733	0.957497429015077	0.287378923506159
2	198762131	198762504	Pex11b	0.0348509876182935	0.00244968328893439	0.01011609565731	0.0728495506002007	0.00189723304312367	0.00812848773563262	0.400218134986163	0.568929043780665
2	198822566	198823576	Pias3	0.178117720130906	-0.00147393286578359	0.0108018413190932	0.84455202802449	-0.000228805518172447	0.0101837214297143	0.696323298125078	0.982321579862818
2	198852183	198852771	Polr3c	0.876837947969443	0.000122892609567199	0.0063746561341395	0.120577969069117	0.00120005294676024	0.00606898269792681	0.980895386796929	0.676774989015323
2	199283604	199284404	Acp6	0.0516947099622883	0.00346997110106666	0.0104026482376441	0.508121689170777	-0.00103739069758887	0.00812501832934904	0.470207828995989	0.898461195998202
2	200186927	200187667	Notch2	0.508270257853901	0.000462595430090955	0.00753433982349255	0.637943708569646	-0.000314433899073837	0.00765488092578465	0.904434120873643	0.942969609099448
2	200512481	200512901	Phgdh	0.992743094786599	1.19860143065745e-05	0.00789724711083804	0.502596982872922	-0.000967230398259601	0.00756772376696229	0.999315298212524	0.895488432246528
2	201289108	201289686	Tbx15	0.431662347616062	-0.00137310785379414	0.01170451568195	0.35742269685806	0.00136799940813667	0.0105352801001171	0.879158999635999	0.855655445865565
2	201292399	201292955	Tbx15	0.11222814945621	-0.00454216155909034	0.01642482282399	0.337044658443539	-0.00441884833139439	0.0407091922877976	0.612813902355255	0.849730376890034
2	202470155	202470832	Wdr3	0.613309735157001	0.000584996746243252	0.00746707122680107	0.662297923660171	0.000407077088473551	0.00513538351966544	0.933494306059243	0.950329404836673
2	202815625	202816578	Tent5c	0.283988115304617	-0.00127854066321553	0.00702999098466275	0.141093151111027	-0.00175487163007696	0.00848086403318403	0.791581754753307	0.691850215194184
2	203445195	203445401	Ptgfrn	0.766251192594212	-0.000931384123643163	0.0142202036892132	0.0526531599071975	0.00667641355347142	0.01109522226033	0.968209759277363	0.504233104406778
2	203767158	203767888	Igsf3	0.326519537809513	0.00168504042524444	0.0106585907216964	0.377139450501082	0.00140261578428128	0.00807507328923645	0.818664271858915	0.860729166619305
2	204031390	204032456	Atp1a1	0.443213220232094	0.000681865990894778	0.00554116480131208	0.997736131442243	2.55840177348143e-06	0.00600855110859246	0.883700093348645	0.999697910528867
2	204341172	204341820	Slc22a15	0.741231869453551	0.00053701708866445	0.00837186724018658	0.913145528124235	-0.000138882691826022	0.00849296262402842	0.9612070448156	0.990946206815568
2	204428801	204430565	Nhlh2	0.45919815624109	-0.000964950349299301	0.017373186080896	0.342097268421833	-0.0012297291389204	0.0124756557759691	0.885449311940122	0.850410804476243
2	204624733	204625948	Vangl1	0.178731141393784	0.00136138711507259	0.0114869117921913	0.947834327676048	-5.90410611061616e-05	0.00650682598712521	0.696787641632962	0.993230924203312
2	205160191	205160515	Tspan2	0.852061448964673	-0.000379146800597008	0.0093795809570342	0.1883551886763	0.00231730662670678	0.0121892013947214	0.977254284334082	0.749502139879384
2	205426406	205426978	Sycp1	0.0315387308778673	0.0089482966503161	0.0337035686356769	0.574360374663544	0.00216364343875705	0.0220572421448031	0.383547271049978	0.927582937397799
2	205488139	205488526	Sike1	0.364154269372567	-0.0011543925684016	0.00736425455756672	0.191401486352538	-0.00129253596022002	0.00594819391549536	0.841555844728427	0.752780531713193
2	205553054	205553326	Nras	0.670597522490168	-0.000684580620505425	0.00645333570889248	0.800367912415256	-0.000384367668138226	0.00765294736125642	0.947247973067933	0.976007732756275
2	205782658	205784007	Trim33	0.043976830888229	0.00385795857374235	0.00812867638624649	0.998802991671073	2.09802942239974e-06	0.00436491896781427	0.446745402244365	0.999697910528867
2	206064128	206065616	Syt6	0.170670745353162	0.00214201721943147	0.0119425129319047	0.499226702490248	0.000924361696635954	0.0105875077073656	0.690545737131705	0.895444444527466
2	206273704	206274472	Hipk1	0.337912283376627	-0.00170173910296278	0.00984420811781287	0.413316120455386	0.00118650172903798	0.010082862548054	0.826574988351457	0.868531682216217
2	206293449	206293989	Dclre1b	0.650928298292634	-0.000459313865089225	0.00775437811417606	0.409937469408882	-0.000831686678931398	0.00576072074484174	0.943840448991138	0.868531682216217
2	206392285	206393503	Ptpn22	0.130528466852465	0.00164016355820509	0.0102680326222355	0.714962376980019	0.000372409032481931	0.00944691144682648	0.636054649654085	0.961491327953529
2	206453160	206453999	Phtf1	0.567598238609772	0.000835234891828243	0.00789749147226743	0.853524994950472	0.000226063760403827	0.00747588841954099	0.917348822895555	0.982321579862818
2	206698526	206699239	Magi3	0.198305024979497	-0.0014422976779984	0.00969734692780648	0.905216122373459	-0.000117932478182783	0.00756127722363159	0.716476006611507	0.989807389043794
2	207108142	207109238	Slc16a1	0.00398963607274975	0.00239544188449122	0.00978143430207728	0.070954508085765	-0.00136396004209858	0.00919399510419535	0.117635560188799	0.563725347386959
2	207263509	207264398	Ppm1j	0.840423231903402	-0.000397001763579332	0.0113777781708219	0.841024889859223	0.000364490485936839	0.00681950264732146	0.974251638814137	0.982321579862818
2	207271477	207272091	Rhoc	0.16526087181519	-0.00273103102340249	0.00836370259847662	0.809504804437148	-0.000421449537953308	0.0089235655536985	0.683542138698622	0.977763988579713
2	207300209	207300759	Mov10	0.24513853326468	0.00221667633628111	0.00628595070512842	0.832078285180198	0.000332456110734633	0.00553243933307245	0.763978939215734	0.981378152872472
2	207350430	207351462	Capza1	0.704257057049002	0.000809445229236928	0.0148723744308563	0.632249810939037	-0.000967979615606117	0.00899591422391086	0.954818410202032	0.941062683835642
2	207455164	207456307	Wnt2b	0.572728282433089	0.000533178585358886	0.0093516941811959	0.797475727745862	0.00023670683006613	0.00976926226249174	0.918538793761759	0.974851001950514
2	207922871	207924406	Kcnd3	0.920385524561311	-0.000246388463465521	0.00968371355899935	0.528822775605816	0.00151307787437085	0.00961286731045431	0.98920377080267	0.905978101999026
2	208151736	208152846	Ddx20	0.105330621045332	0.00537575572296451	0.0169002672675692	0.798415031216299	-0.00080541950822674	0.011036257005264	0.598691599916035	0.974851001950514
2	208170577	208170976	Inka2	0.387300952130171	0.00136188909688159	0.0135863475435097	0.623385439048401	0.000612182248613796	0.0101289084878995	0.855320522680515	0.940027427446402
2	209097759	209098173	Dennd2d	0.321954691862405	-0.00103128441857197	0.00891403999517555	0.402845254373678	-0.000813283612160153	0.00984120555155739	0.815938316572967	0.866375766747395
2	209160394	209161244	Dram2	0.866364457960322	-0.000321468280674592	0.0107016678779554	0.674011370328755	0.000866065247219195	0.00881995224579549	0.979217932778194	0.953073652983122
2	209358571	209358837	Lrif1	0.0146609626893918	-0.00515282630916134	0.0105709648492761	0.172755807141689	0.00304378476324141	0.00835975084974743	0.255681192668152	0.730431256609084
2	209432802	209433584	Lrif1	0.156098691001698	0.0025409822254163	0.0103470961054538	0.828887734737782	0.000464894084413331	0.00694502155920119	0.667010180154881	0.981378152872472
2	209766154	209767462	Kcna3	0.642686774959695	0.000350800138261793	0.00661362437627648	0.971505338115336	2.20098921326335e-05	0.00602850748699686	0.942171671974506	0.99650213594962
2	210087934	210089830	Rbm15	0.147857569355768	0.00123294410722461	0.00746548334874838	0.329839524853288	-0.000888644567565998	0.00752360143814009	0.653263029898041	0.84866457620071
2	210240386	210242500	Kcnc4	0.0312760294008454	0.00321385270497308	0.0104831492694324	0.00621498713607812	-0.00370271662208726	0.0137509772777123	0.383108696370936	0.17336327153179
2	210299106	210299902	Slc6a17	0.614362024057641	0.000513484724894638	0.0077095629088509	0.979576284014374	2.09324056821592e-05	0.00620381212993614	0.933918673981148	0.996794937694377
2	210413072	210413510	Strip1	0.802602576698584	-0.000439858482900234	0.0095829847761538	0.967152056026857	-6.47549435766848e-05	0.00949385980346753	0.97061372389073	0.996436177653133
2	210873829	210874377	Ampd2	0.383486509558321	0.00156011687524135	0.00718628233190357	0.260809593481965	-0.00179039552683041	0.00518645343241383	0.852167867141603	0.810523598261269
2	210934560	210934875	Gnai3	0.525276022183945	0.000993295718156769	0.00469646175995032	0.0498275272706545	0.00279819478935407	0.00460886789571916	0.908216726553022	0.498393207682333
2	210977036	210977530	Amigo1	0.981277204115505	-1.73388081276346e-05	0.00544153212203314	0.897963778367491	-9.04756885078807e-05	0.00568290311707582	0.997804972231022	0.989218271160717
2	210991129	210991626	Cyb561d1	0.530912242534524	-0.000840548833751839	0.0111716064763158	0.823071649874705	-0.000281621532721101	0.00653018877181917	0.910012223464165	0.980985935767557
2	211000945	211001258	Atxn7l2	0.135458313405988	-0.00210409477166363	0.0143260574748908	0.380431053870779	-0.00104460713404914	0.00666784256119615	0.64160916868147	0.860729166619305
2	211017027	211017946	Sypl2	0.820212156284183	-0.000258706687052638	0.00915763884715663	0.4142032476725	0.000835569299779146	0.0095552191028339	0.971167385082425	0.868531682216217
2	211049977	211050771	Psma5	0.674459259464493	0.000827467334407104	0.00753055984634851	0.898963825558265	-0.000229748421624047	0.00710051374867901	0.947447781390661	0.989218271160717
2	211077962	211078880	Sort1	0.312996731952312	0.00166057616983853	0.0107030352154684	0.0492841317940458	-0.00325731518590256	0.0098551530486441	0.810492763008867	0.495067291553791
2	211176347	211176740	Psrc1	0.67674454633425	0.000956798162320654	0.00567458574461093	0.401641546491018	-0.00160080177941785	0.00625855598181246	0.947447781390661	0.866046039677195
2	211205394	211206433	Celsr2	0.436576704250048	0.00164276764978371	0.01626192105942	0.767912889716683	0.000727922335733622	0.0146121467657369	0.881272952985473	0.967468717222467
2	211207298	211208072	Celsr2	0.65643902680467	-0.000481567977173308	0.0083659148690546	0.327983459129183	0.00105076353347424	0.00703936185133457	0.945193454971157	0.84866457620071
2	211322869	211323162	RGD1309139	0.46532290834925	-0.00107736597621945	0.0130159932471962	0.3066774332763	0.00141084002496587	0.00793253605677357	0.888722844861822	0.834180238301013
2	211380924	211381586	Wdr47	0.786868930934758	-0.000317226235356029	0.00682172629652007	0.737188873515084	0.000452994550006697	0.00932194198500315	0.96867954203108	0.962732798447716
2	211527539	211528169	Gpsm2	0.964553839706246	5.59231419278289e-05	0.0131682685177141	0.979070717699038	2.98750865534284e-05	0.00969689826595363	0.995072354479898	0.996730179266403
2	211638279	211638834	Stxbp3	0.701065718889699	0.000550886720389064	0.00760958357730772	0.271593782725322	-0.00144833371976338	0.00821255448571973	0.953956044985225	0.814851613402651
2	211714972	211715400	Prpf38b	0.952795920985749	6.20657890634733e-05	0.00765810967163909	0.719509940871749	0.000389034659968015	0.00542778367237724	0.993465473004139	0.961491327953529
2	211831376	211832045	Fam102b	0.0276546823430857	-0.00822636348797373	0.0152401336745331	0.599987615874117	-0.00158109846697261	0.0144981411537854	0.369253357288721	0.936854877144086
2	211930328	211930748	Slc25a24	0.280917190079007	0.00197008599312727	0.00910882916753822	0.923595075185127	0.000171062847698918	0.00752256705712964	0.791397375902241	0.991015053378785
2	212246931	212247565	Vav3	0.968347971912454	7.95019693370325e-05	0.00920507429652263	0.885418590745729	-0.000291535359772204	0.00752067087444174	0.995072354479898	0.988467673333408
2	216509341	216509841	Rnpc3	0.509588904564545	0.0010850482631175	0.00852432019888239	0.216211540330287	0.00155610887277703	0.00760099980700844	0.904434120873643	0.769956241509207
2	218834075	218834371	Dph5	0.877350462427237	0.000240257569026155	0.0092453019085716	0.75332617711732	-0.000415808321266727	0.00524957851024422	0.980895386796929	0.965173429129623
2	218950890	218951525	Extl2	0.229075060931835	0.00182665208553931	0.0082467534286131	0.421993890036507	0.0011277510998122	0.00649705643326465	0.744967539873733	0.869982917345817
2	219260915	219261990	Gpr88	0.682997038778061	-0.000277547818876861	0.00747960992646698	0.438044229853645	-0.000507298115717208	0.0071078325987864	0.94887044253635	0.874182267920907
2	219457445	219458196	Cdc14a	0.649393690461171	-0.000480347352966524	0.00870963388634922	0.605588026597356	0.000515273199889453	0.00718466568347621	0.943618350033918	0.936854877144086
2	219628642	219629374	Trmt13	0.88825485429081	-0.000211541743118258	0.0070231786125186	0.605544639900545	0.000822033323625121	0.00674153520622983	0.984815870560668	0.936854877144086
2	219692977	219693779	Mfsd14a	0.145889351094384	-0.00350106360004306	0.0196536782338564	0.19199203428008	-0.00292287273119488	0.0182809189388659	0.650878790983059	0.754751941272203
2	219741661	219742101	Slc35a3	0.343019713192742	-0.00176666215635991	0.00742113637261099	0.975757025883589	-5.12089506161415e-05	0.00711778761764284	0.829528645466395	0.99650213594962
2	220100938	220101628	Plppr5	0.0828924710855624	0.0026261186904805	0.00988869909470478	0.429933344596781	-0.00100822914531308	0.00758296510657289	0.554716679030224	0.874141856714055
2	220298739	220299115	Plppr4	0.0338385888649873	-0.00416001502223722	0.00974321558770091	0.0656667664170617	-0.00344709426589448	0.00878827407897468	0.39503280813104	0.539898355794752
2	221099550	221099902	Snx7	0.689780801791546	-0.000366491849497465	0.00587407584522407	0.818922409241876	0.000208097770860332	0.00621716540464219	0.949973994416559	0.979138803637337
2	223321986	223322724	Ptbp2	0.0305258042139506	0.00262032762729513	0.00699121200425422	0.221444405176178	0.00143060956043084	0.00791042298765022	0.37997088579109	0.773728033298495
2	224723019	224723223	Rwdd3	0.60100368312105	0.000634053209519924	0.00587030059796574	0.336106040419974	0.00120331803336951	0.006873324064883	0.931015277149238	0.849730376890034
2	224851192	224851722	Alg14	0.81847182142086	0.000347298133572886	0.00675865865199693	0.434422830679968	0.00112450510704549	0.00576343979306263	0.970702716606618	0.874141856714055
2	225004600	225006045	Cnn3	0.118206560433252	0.00134388789328489	0.00898192194673877	0.976388020087164	2.39965843579997e-05	0.0077409710717906	0.620916803176839	0.99650213594962
2	225310391	225311076	F3	0.163435836798595	-0.00155261390933656	0.00852093110098915	0.122893616126415	-0.00169676761247179	0.00776928538514891	0.680137711778297	0.680220591683337
2	225388655	225389417	Abcd3	0.802643414423895	0.00030288517597183	0.00912125666903472	0.978779903199393	3.09441967548176e-05	0.00732839015894558	0.97061372389073	0.996704547209792
2	225552166	225552571	Arhgap29	0.19918780529932	0.00131006583649888	0.00833345827833752	0.573290016728369	-0.00056658070572316	0.00804612343843561	0.716659998077476	0.927065901608589
2	225827290	225827802	Gclm	0.121758041811335	0.00196428660608811	0.00723474878455451	0.815533595654856	-0.00023743724733191	0.00872736983806885	0.623318576250397	0.978693865069619
2	225854417	225854846	Dnttip2	0.74740377517019	-0.00045329983152008	0.00707664305716259	0.115128642346359	-0.00175579837021507	0.00740964362544485	0.962819190327458	0.670618390841785
2	226778669	226779747	Fnbp1l	0.351209765810657	0.00079003614588119	0.0091068243394201	0.580760695868243	-0.000419473776568577	0.0081669675061107	0.833125158751523	0.929657083613332
2	226899447	226901079	Pde5a	0.702563904768126	-0.000452855298175894	0.00997439538790576	0.96810796954573	-4.42485123247793e-05	0.00830440549034672	0.954434399440926	0.996445336578263
2	227095179	227095718	LOC691807	0.53612079322104	-0.000493150428527303	0.00846601837588093	0.720219636334541	0.000264833771524679	0.00670082029488269	0.911997273211335	0.961506296998822
2	227159987	227160778	Usp53	0.913292285474376	0.000124181587131062	0.00896033142919865	0.455289660807	0.000699583823989089	0.00582546668437004	0.989085632111112	0.883404089334428
2	227582778	227583093	Mettl14	0.306864402923485	-0.00219564614590964	0.00924926856793814	0.111579098783888	-0.00287977767268251	0.0113693974502082	0.806022580475646	0.659948595466354
2	227657780	227658572	Prss12	0.0107140060030582	0.00282687515280512	0.0101121261748866	0.352504858521325	-0.00095197095607584	0.00893877238647743	0.215606616042495	0.854565840933255
2	227719358	227720242	Prss12	0.686330922528248	-0.000469704377096303	0.00687887260047559	0.287144524035256	-0.00115191944621165	0.00680176619873791	0.949761388208774	0.825845726523775
2	228544273	228544740	Tram1l1	0.222194760225025	-0.00176671396697253	0.0091210950575411	0.164289814471013	0.00215111622177316	0.0117609451279131	0.740240486173397	0.72397159119343
2	229718036	229719208	Ugt8	0.862543391743005	-0.000257890251944622	0.0154103447171105	0.838693892195564	0.000262208571088974	0.00943673616244129	0.978103824470735	0.982321579862818
2	230273288	230273860	Mcub	0.741612537158508	0.000659055690335438	0.00751194862521742	0.106884789212557	-0.00314050937782	0.00943331605633329	0.9612070448156	0.644822497371619
