chromosome	start	stop	symbol	id	p_fcx	diff_fcx	diff_sd_fcx	p_hp	diff_hp	diff_sd_hp	fdr_fcx	fdr_hp
3	79728796	79735838	Kbtbd4	ENSRNOG00000009397	0.810375351605826	0.00167703752479325	0.0364970447668152	0.105842627195755	-0.0123139345763141	0.0326380449383675	0.942200853713768	0.357232605444446
3	79734961	79743737	Ptpmt1	ENSRNOG00000009723	0.373849635072857	-0.00104232618366792	0.0105899200384606	0.610778340526302	-0.000652024581303384	0.0101609402159892	0.720702714350862	0.841425847310053
3	79860179	79869524	Rapsn	ENSRNOG00000011208	0.441811274896141	-0.00418485476797164	0.0259530339466232	0.980250244176016	0.000153373936276912	0.0157868098920654	0.772210612392768	0.994865997231255
3	79876938	79882319	Psmc3	ENSRNOG00000011414	0.132252341577126	0.00281086532951885	0.0133244934210634	0.0562945678303897	-0.00336299208872879	0.0115215297175559	0.466724400880622	0.243070633132812
3	79884524	79892429	Slc39a13	ENSRNOG00000011981	0.0556492292785778	0.00356152458672837	0.010354442732688	0.396668561508259	-0.00168645161198495	0.0110909557657094	0.308667699628336	0.699280926502454
3	79918969	79938301	Spi1	ENSRNOG00000012172	0.67567158373925	-0.00202216739538698	0.0208079462237806	0.0642135921391685	-0.0133257726813696	0.0239753168305429	0.88919769929897	0.264441213620947
3	79960301	80003032	Madd	ENSRNOG00000012568	0.154766761695387	0.00704342825744246	0.0286183065603496	0.745367456187108	-0.00195750098567072	0.0273607662659452	0.498790944174945	0.907011647713239
3	80004130	80012750	Nr1h3	ENSRNOG00000013172	0.0262999132193667	0.0140671752387017	0.0261148619390749	0.414295650200086	-0.00472605208408663	0.0281722576490736	0.209512972895213	0.712098572255818
3	80021440	80030363	Acp2	ENSRNOG00000013594	0.229632118949702	0.00477357463636928	0.0105970284522835	0.0714274959494721	0.00624903826974999	0.0146582580513976	0.588702669095493	0.281829704048281
3	80030437	80052953	Ddb2	ENSRNOG00000014071	0.335103110308085	-0.00246154319864753	0.0189452759248345	0.715582639448918	0.000722160041029078	0.0100631464415784	0.690549300541355	0.892915816822669
3	80072489	80081047	Pacsin3	ENSRNOG00000014204	0.0106974964630672	0.00374497253217329	0.0182277905865387	0.437728627555191	0.00104723384288355	0.0105245303692472	0.124017733881418	0.731784581038289
3	80081647	80093658	Arfgap2	ENSRNOG00000014429	0.706787479448684	-0.00101178695874816	0.00989709942998768	0.223469634698941	0.00269900453388417	0.00703744460697922	0.901230288379005	0.53299004232635
3	80095042	80349145	RGD1309540	ENSRNOG00000014798	0.919105236986353	0.000517920491290758	0.0433246857619364	0.273422270365419	-0.00546810527170079	0.0327347681149526	0.977468202712262	0.587687186445148
3	80362858	80416679	Lrp4	ENSRNOG00000015285	0.0730108541372866	0.00312683732996917	0.0186877628527678	0.162427638999401	-0.00254861385764238	0.0212533974052537	0.354448885227357	0.448253393044198
3	80468154	80526593	Ckap5	ENSRNOG00000016067	0.438232425983503	0.00572126446486322	0.0230852740950983	0.566011609550302	0.00626544012251706	0.0271781711062786	0.769617580394101	0.81555102912152
3	80529428	80543031	F2	ENSRNOG00000016325	0.0814747219933478	-0.0167176149966936	0.0639416125673716	0.828664970955586	-0.00213030004074107	0.0235497149697626	0.370497677731904	0.942148953860391
3	80614937	80624205	Harbi1	ENSRNOG00000043204	0.140763007331093	-0.00233222784013587	0.0095415994136246	0.458404618859902	-0.00108061359083977	0.0125950897567071	0.478072063299774	0.749650119471394
3	80634470	80830068	Ambra1	ENSRNOG00000017422	0.548268222365047	0.00091844136276892	0.00992040639821061	0.447118437258233	0.00121347016282325	0.0108818152261743	0.833520654380207	0.740130736286515
3	80833272	80841006	Chrm4	ENSRNOG00000017556	0.0287941740268231	0.00299042366114996	0.0206851700235649	0.216898484646874	-0.00167083270099155	0.01573780646475	0.219176262601128	0.523463374585856
3	80841005	80842916	Mdk	ENSRNOG00000017560	0.328478346431265	0.00536753354597076	0.0395199816341506	0.00479997136948541	-0.0171514049976029	0.0249162115831627	0.68460015077735	0.046709901028952
3	80844005	80875817	Dgkz	ENSRNOG00000017737	0.0104465868746086	0.00878954503391794	0.023749334737647	0.647335847004926	-0.00162034095880221	0.0325932144833662	0.122027022422988	0.861138831601608
3	80892435	80933283	Creb3l1	ENSRNOG00000005413	0.303557960690285	0.0016041743867732	0.0141827377960682	0.252087702601003	0.00185947505139657	0.0133600281626653	0.661036188861147	0.568695509546355
3	81134505	81271849	Phf21a	ENSRNOG00000006063	0.670449792840947	-0.00126808734176887	0.0186955696078129	0.379127313327831	0.00310816156509765	0.0210956174815066	0.88654574417465	0.684661534560822
3	81276028	81282157	Large2	ENSRNOG00000006353	0.762346729609189	-0.000736806083129956	0.0119653856687247	0.449263980522569	-0.00162381357027854	0.0113137301237086	0.925607130823512	0.741962411324339
3	81283137	81292573	Pex16	ENSRNOG00000006539	0.379725638317139	0.0017999816811377	0.0135464586550008	0.0204359941893947	-0.00459006216131643	0.0170524728665799	0.726322351590573	0.127489616341804
3	81295024	81304181	Mapk8ip1	ENSRNOG00000058478	0.00574176655041428	0.00510190093482773	0.0193822641928905	0.574950899623235	-0.00111627952535963	0.0177286441830634	0.0830800745119023	0.820970526743731
3	81361056	81368442	Slc35c1	ENSRNOG00000007732	0.496247157813136	0.000925399550351664	0.00952347574894041	0.532367449448734	0.000873330370365948	0.0111122695513267	0.806968017351917	0.793917813445148
3	81498022	81512807	Chst1	ENSRNOG00000007989	0.279498488879327	0.00367867873187147	0.025275757236723	0.0300746160148266	-0.0078509582480876	0.0234484913618348	0.640310106417645	0.162916701170317
3	81814261	81854605	Syt13	ENSRNOG00000008000	0.25003156324196	0.00151159448971436	0.00856370791617289	0.398262014705975	0.00117645435285516	0.00912919306371106	0.611831423622949	0.700176396645352
3	81867438	81911197	Prdm11	ENSRNOG00000008674	0.0288408409552745	0.00418074252615449	0.0267800201373306	0.852659932051166	0.000411272855093608	0.0254818232566049	0.219403027068182	0.950397100188375
3	82081906	82097056	Tp53i11	ENSRNOG00000008738	0.474888517088413	0.000754621718698471	0.00813694782659881	0.408230875465525	0.000918821493265013	0.00819530695546858	0.793780613353877	0.70821893146407
3	82097068	82236664	Tspan18	ENSRNOG00000008758	0.768870525770119	-0.00247850809458712	0.0271611557324432	0.143425927626869	-0.011964077154619	0.0435300180225516	0.927192400930509	0.418163432816767
3	82324354	82368357	Cd82	ENSRNOG00000000047	0.00122510634184319	0.00488200695404232	0.02157358574787	0.508820620545137	-0.00107241583762618	0.0135811740072471	0.0297690784292163	0.782241210879756
3	82548959	82585531	Alx4	ENSRNOG00000000008	0.00320492096941058	0.00393377151486425	0.0173388586893806	0.0111091311167987	-0.00349514167889339	0.0195935051137105	0.0572046963716726	0.0842647687570014
3	82602785	82734533	Ext2	ENSRNOG00000008944	0.907312699545445	-0.000174813174772219	0.0191632999812666	0.075210681423254	-0.0027243258706085	0.0226978109438898	0.97448635307728	0.290756488011812
3	82742831	82757204	Accs	ENSRNOG00000009199	0.072147799360702	0.00726987975007553	0.0252294285032133	0.16238959755598	0.00536072617260307	0.011853815114506	0.352001762431031	0.448251442274823
3	82854777	82856171	RGD1564664	ENSRNOG00000055564	0.233639797066627	-0.00251316400496762	0.0144125768229593	0.0056588126842617	-0.0059966872002791	0.0210459525257809	0.593503517323802	0.0524377930920073
3	82874248	82906581	Alkbh3	ENSRNOG00000021678	0.479784229712233	0.00177332242013025	0.0118957577698635	0.257849501942252	-0.00318738475136442	0.0163242149263126	0.797145333555564	0.574417644748324
3	82924687	83048435	Hsd17b12	ENSRNOG00000009630	0.0812639844227555	0.00382258086569003	0.0177491947817373	0.081614102079454	-0.00418971612816704	0.0179072846107621	0.370497677731904	0.306135297499995
3	83198821	83306781	Ttc17	ENSRNOG00000010495	0.907034063763074	0.000191964161007687	0.0105289991360143	0.10641866274199	0.0028717922764313	0.010353997559139	0.97448635307728	0.358448612130093
3	83310884	83335960	Api5	ENSRNOG00000009689	0.291832575411203	0.00204391118139144	0.0107059556880382	0.762395051871984	-0.000531356514819	0.00977872274478143	0.650345442735868	0.913553101365859
3	85421426	86819375	Lrrc4c	ENSRNOG00000029798	0.23810378074542	0.00722981605581644	0.021284596229778	0.758095025876168	0.0017621264220789	0.0222658681602017	0.598697762061295	0.911888872822909
3	91206394	91217491	Rag1	ENSRNOG00000004630	0.860693029915928	-0.000801572144631791	0.041233025515513	0.762077395436251	0.00159299734396512	0.0168980419003969	0.961459449517335	0.913553101365859
3	91252829	91271607	Traf6	ENSRNOG00000004639	0.778719271497374	0.00339040327572145	0.034010334600299	0.844633977110531	0.00214882713561086	0.0289692208345645	0.931040026553003	0.947860677973399
3	91291875	91370167	Prr5l	ENSRNOG00000004666	0.938298927946056	0.00022585025951663	0.0179095583040742	0.916819438780504	-0.000312536156990693	0.0168622493698041	0.980965635873704	0.973502901305565
3	91527657	91839009	Ldlrad3	ENSRNOG00000058157	0.0485631503808293	0.0105287565085359	0.0360692055104405	0.787651758718884	0.00149230363163533	0.0244673653844745	0.288824116240239	0.924516360189909
3	92183556	92242318	Trim44	ENSRNOG00000005191	0.462351686819204	-0.00164683308061845	0.0263207340353691	0.616996269014293	-0.00101865398605704	0.0141908418696599	0.784476981022073	0.846004484627011
3	92288818	92290919	Fjx1	ENSRNOG00000005347	0.768594033196184	-0.000226913588820032	0.00992730763826202	0.778893980364199	-0.000194616698836906	0.0102887413310895	0.92711861878454	0.920414528150787
3	93178163	93216495	Ehf	ENSRNOG00000007484	0.162261247116417	-0.00654522095483214	0.0290103590783866	0.000200130693034463	-0.0165169629677521	0.0221182204512306	0.507715637487495	0.00427943937523199
3	93379874	93412058	Cat	ENSRNOG00000008364	0.185069322362287	0.00646750478893415	0.0225601851346609	0.842850600647864	-0.000664888161554615	0.0103095581438377	0.535399701831797	0.947709521119224
3	93495106	93647721	Abtb2	ENSRNOG00000008510	0.277105104330641	0.00574218779304418	0.0219986855255487	0.356739099290112	-0.00588379579171647	0.0206718271313044	0.638477689624064	0.666164675899139
3	93658117	93698136	Nat10	ENSRNOG00000008663	0.0861162973894154	0.00460921782474022	0.0177429805148515	0.65680479649985	-0.000898293448386661	0.00996847400629605	0.380342649829573	0.864879548608162
3	93702487	93789617	Caprin1	ENSRNOG00000009152	0.919627956255672	7.38959207536257e-05	0.00864482083509499	0.318971554762819	0.00069281745494808	0.00938632439751461	0.977468202712262	0.631133556487726
3	93909156	93931871	Lmo2	ENSRNOG00000009401	0.400341280020536	0.00148081562599146	0.0190204078313068	0.00338474315223697	-0.0052664534170933	0.0201642223785547	0.741710434678496	0.0361883599689415
3	94010475	94028621	Cd59	ENSRNOG00000042821	0.225174389330533	0.00431069177457029	0.0139207492720368	0.926183165427846	-0.000293800507013958	0.0154047768124841	0.582638192869508	0.976271581147961
3	94035905	94037887	RGD1563222	ENSRNOG00000010963	0.238877775897201	0.00280391840252149	0.0233631742114173	0.500711521896461	-0.00154703689081053	0.016653279443645	0.599484010055271	0.776912578610322
3	94064234	94182714	LOC100362814	ENSRNOG00000011132	0.696098379074703	-0.0010844896940538	0.0208118139041529	2.5564905083473e-09	-0.0231422971049218	0.0468248560981354	0.897445935052921	3.04925991734158e-07
3	94352969	94419048	Hipk3	ENSRNOG00000011358	0.767683428063961	-0.000382646675628634	0.0103189564989757	0.224595102957691	0.00130640686337553	0.00800933944630982	0.92670865814852	0.534282161761084
3	94530586	94607588	Cstf3	ENSRNOG00000012089	0.491375289388403	-0.000917637804444149	0.0111540562457971	0.0315638844514099	-0.00381511053061961	0.018104240112929	0.804548188932062	0.168112274376395
3	94624071	94657377	Tcp11l1	ENSRNOG00000042576	0.362701176861054	0.00183219044844279	0.00896918297952154	0.388522449697277	-0.00166333188706322	0.00979485011180846	0.710535772394736	0.69184774257147
3	94665717	94686989	Depdc7	ENSRNOG00000012262	0.0558302024308981	0.00300381430768618	0.0138651719957044	0.815192858625733	0.000410894137136539	0.0102169837206877	0.308877638643004	0.93616485778581
3	94702663	94767239	Qser1	ENSRNOG00000037514	0.279718237607221	0.00223569437182329	0.0119490913797896	0.871351495410633	0.000263171734403515	0.00713393812494872	0.640575240885854	0.957819534012647
3	94784008	94808861	Prrg4	ENSRNOG00000022710	0.739286077626257	0.000614574769289136	0.0142221909028494	0.972424999935827	-6.73865220033828e-05	0.0165945883560144	0.915987638922993	0.992113114978081
3	94848823	94986263	Ccdc73	ENSRNOG00000022660	0.246022617060311	0.00372269835041242	0.0153997840564486	0.417353540879126	0.00270948369294891	0.0205844483779306	0.606243374602181	0.715153486157614
3	94990068	95007712	Eif3m	ENSRNOG00000012738	0.51251699062824	0.00192628126768247	0.00616572914343346	0.792665675456488	-0.000592007586393296	0.00850472494550427	0.815666884909005	0.926657399241805
3	95133713	95180564	Wt1	ENSRNOG00000013074	0.242621938205724	-0.00187912026845441	0.0181021897893119	0.59182964497606	-0.00091359254640778	0.0184799313959634	0.603282473465693	0.831057625955443
3	95232166	95398594	LOC691083	ENSRNOG00000013437	0.164504409669737	0.00367453010658269	0.0211165543017042	0.000630904011731	-0.0101829756008625	0.0218812339974858	0.511044642799582	0.0103434843083414
3	95406284	95418679	Rcn1	ENSRNOG00000013452	0.707724176038608	-0.00047170528678665	0.0120083750877152	0.403419518536938	-0.00105925820286786	0.0125789666767862	0.90158082695526	0.704317941894005
3	95707386	95728624	Pax6	ENSRNOG00000004410	0.796870444492927	0.000646619110855427	0.0145545578934689	0.428504220014827	-0.00171771416515824	0.0204854967992844	0.937871040368457	0.723934676538339
3	96025396	96065711	Dnajc24	ENSRNOG00000004842	0.433434630933191	-0.000962583182183895	0.00577605073106823	0.200300265454292	0.0015016664679019	0.00494722082051762	0.766786782197473	0.5013676840915
3	97256881	97433651	Dcdc5	ENSRNOG00000022178	0.632058824909096	-0.00177967611126971	0.0264864795770538	0.0901603696038726	-0.00658511364151299	0.0268971374953914	0.870427269751946	0.325152556232995
3	97721668	97896422	Mpped2	ENSRNOG00000004863	0.857042780897657	0.000274644643203563	0.0211777091854631	0.135204847344212	-0.0024106658121606	0.0218135931878457	0.960470062447241	0.406615364404836
3	97983686	97993684	Arl14ep	ENSRNOG00000004891	0.950724990409671	-9.66584571199345e-05	0.00725650997765679	0.594463234665276	-0.000862257700594263	0.00984133122845087	0.984409377919388	0.831749517206549
3	100183405	100364400	Mettl15	ENSRNOG00000004926	0.944315255469582	-9.89771437046819e-05	0.00992006802469311	0.559690150181745	-0.000826360522297609	0.0100020950733942	0.982602780533208	0.81195120450778
3	100366168	100427030	Kif18a	ENSRNOG00000005037	0.242341098837424	0.00142324095551607	0.00797234378741071	0.311889859836142	-0.00118654963547048	0.00879674670903624	0.603282473465693	0.626333034867112
3	100768637	100819210	Bdnf	ENSRNOG00000047466	0.589599561309404	0.000511539306449441	0.0116094807994283	0.00805011852607342	-0.00241277072738523	0.0110335286776584	0.853326671188591	0.0671325150464916
3	101051955	101152119	Lgr4	ENSRNOG00000005715	0.551816994739837	-0.000656056400132291	0.010217096473407	0.633346130789271	0.000569792929488235	0.0101179220454812	0.835447273064705	0.854921811951439
3	101156212	101191363	Ccdc34	ENSRNOG00000005902	0.164465409463168	0.00231580330488362	0.0089466227535018	0.713047149383707	0.000604435008448708	0.00758036775113676	0.511044642799582	0.891266024467437
3	103726238	103733354	Lpcat4	ENSRNOG00000005058	0.175276200023153	0.00163281870653125	0.0103122336902818	0.80181445653561	0.000303424172960208	0.00838808855323234	0.524277710621142	0.930167729938383
3	103747654	103748739	Nop10	ENSRNOG00000005184	0.213847255951609	-0.0110596620614749	0.0188158511464097	0.129013595850536	-0.0135001659875702	0.0208101771352189	0.569135757344292	0.396520656429008
3	103753238	103852686	Slc12a6	ENSRNOG00000005196	0.0566416197400507	0.00191890403005211	0.00930543000093665	0.766226207573031	0.000326999065455359	0.0128764107186576	0.310716328371476	0.915261569703875
3	103852139	103857158	Emc4	ENSRNOG00000005719	0.432479925967458	0.00110667771208267	0.00708574969310423	0.547569218860408	0.000865627658879389	0.00469665648469311	0.766031541894131	0.804764573186091
3	103866144	103905936	NEWGENE_1582771	ENSRNOG00000005814	0.501819854765206	0.00259113924308844	0.00848507579460514	0.702205340946245	0.0018175495816513	0.0138896458743381	0.809650028766747	0.885057097052783
3	103945329	103956007	Emc7	ENSRNOG00000005884	0.264270696939954	0.00292974065376339	0.00918080565603824	0.307036281885839	-0.00247738327563748	0.00564594822245868	0.626093884626814	0.622316393916876
3	103966451	104018861	Chrm5	ENSRNOG00000006397	0.342500747933191	0.00250830780835854	0.0102716583987631	0.944332525514456	0.000147320784213319	0.00966987255094892	0.697102724982278	0.982889053255419
3	104118063	104504204	Ryr3	ENSRNOG00000006645	0.811573227563384	-0.000877054147655181	0.0211241060581875	0.0832706207217242	-0.00678351131289398	0.024642710150758	0.942584458436554	0.309685740608614
3	104749051	104765436	Tmco5b	ENSRNOG00000000009	0.358238434739158	-0.00436093650339179	0.0184064274435651	0.20069752759503	-0.00685513723058672	0.0137283929502444	0.70878981738606	0.501782414665959
3	104816987	105086436	Fmn1	ENSRNOG00000031760	0.934782263295926	-0.000507613394404916	0.0470656823398385	0.0605601556843147	-0.0123248179317036	0.0397635690512036	0.980343888179417	0.255216396775292
3	105203309	105214989	Grem1	ENSRNOG00000026053	0.76050883357062	0.000355336154263004	0.0122248100761321	0.168437180066555	-0.00158366628112187	0.0102811136742428	0.925020805444625	0.458136011773328
3	105235050	105279462	Scg5	ENSRNOG00000007542	0.204728895283313	0.00574450352863846	0.0219003322638847	0.0621261092961357	-0.0100818499416881	0.0303909258186013	0.558355436873998	0.259127862354527
3	105281827	105298108	Arhgap11a	ENSRNOG00000008115	0.0281729289814446	0.00534902371649074	0.0116487774212472	0.492522810409853	-0.00145749082828716	0.00481513578397935	0.216988299578058	0.771573570085371
3	105570292	105640463	Aqr	ENSRNOG00000008912	0.32233783236783	-0.00168983337071901	0.00983406495563175	0.123323157428951	-0.00316355943573651	0.0178999814689261	0.679078750665258	0.388156116305867
3	106009356	106136615	Dph6	ENSRNOG00000037356	0.167815869319463	-0.00913295880837051	0.0404903594604136	0.227239608042545	-0.00788974016962069	0.0372815330280143	0.514763829098629	0.537544058253479
3	107142762	107348650	RGD1563680	ENSRNOG00000004571	0.351756522922072	0.00624339840067308	0.0431691361759204	0.163988343256981	-0.00950623802049483	0.0446372864167947	0.703567162232286	0.450933259450934
3	107559997	107760589	Meis2	ENSRNOG00000004730	0.506035867624404	0.000844313031413085	0.02101491523037	0.00328545180662891	-0.00401663405805758	0.0226565004764615	0.811821442189925	0.0353594030943563
3	108795235	108857556	Spred1	ENSRNOG00000005209	0.472482027276016	-0.000968096645587876	0.0100231406982799	0.0857291793974537	-0.00222534544879782	0.00851259172589431	0.79186284446706	0.314671107099462
3	108984029	109044420	Rasgrp1	ENSRNOG00000005404	0.421840446852711	0.00316330112812509	0.0262733410833938	0.974796178782945	-0.000127062754834674	0.0192123738376859	0.756491631728759	0.992586933478169
3	109969152	110021149	Fsip1	ENSRNOG00000005888	0.0035585240997949	0.00725163742139862	0.0107927416184006	0.526061182694679	-0.00145842707904089	0.00944777462595652	0.0616858290952446	0.790764416257778
3	110042853	110140756	Gpr176	ENSRNOG00000005971	0.33077503380131	0.00221889924307683	0.0203718835109631	0.963141955925543	0.000133285377021444	0.0235820236476557	0.686451830072828	0.988516461379261
3	110159708	110249217	Eif2ak4	ENSRNOG00000006027	0.797760197898128	0.000376050419321828	0.0143503866240412	0.962372543252367	-5.77640405201356e-05	0.00938682659714293	0.937871040368457	0.988516461379261
3	110245936	110249627	Srp14	ENSRNOG00000007512	0.332094196129419	-0.00133882519722153	0.00889679556011061	0.775786048320622	0.000344248876976376	0.00568096646548419	0.68735704757358	0.918662393133837
3	110306067	110324084	Bmf	ENSRNOG00000007529	0.0283869702072127	0.00463749776528839	0.0180015372835235	2.7092306566897e-07	-0.00997340184627842	0.0262045597315749	0.217733923105589	1.74369840433776e-05
3	110442637	110487526	Pak6	ENSRNOG00000007925	0.641596631558159	0.00101860865815426	0.0138959235298671	0.498192558550553	-0.00165799105655199	0.023262868350248	0.875277839127767	0.775026629583029
3	110491226	110492398	Ankrd63	ENSRNOG00000042446	0.035775048604465	0.00169607713703813	0.0101904931803421	0.554427873715398	-0.000469893853485738	0.0101630628132687	0.246493813934144	0.808843059648457
3	110498114	110517163	Plcb2	ENSRNOG00000058337	0.0475971481711869	-0.0116063842192378	0.0286830373104453	0.1302989575926	-0.00896198857335431	0.0307075452216982	0.286533855712676	0.398755906204005
3	110551233	110556813	Ccdc9b	ENSRNOG00000028910	0.0793110314085613	0.00941632388908465	0.0280179499082592	0.0245692383118663	-0.0113360113320688	0.0274933258651164	0.366912167297969	0.142855396821366
3	110574417	110589921	Disp2	ENSRNOG00000026787	0.569647891430897	0.000793793396437417	0.0075652235817923	0.0652947116828576	0.00277067292796894	0.00610790450289901	0.843891549281346	0.26661323699398
3	110618298	110638046	Knstrn	ENSRNOG00000009334	0.296565907562827	0.00104401637240961	0.00766459195266791	0.757964165621928	-0.000338048840118295	0.0103685601901231	0.654840614370912	0.911888872822909
3	110669312	110690173	Ivd	ENSRNOG00000009421	0.347866682041867	-0.00575608065789463	0.037101145381479	0.382147149902492	-0.00562028035758894	0.0478108235057623	0.701242011887174	0.68691775556926
3	110723481	110732060	Bahd1	ENSRNOG00000010428	0.085866126636572	-0.00456053418922102	0.0241781761490065	0.546290254653352	-0.0019735336369765	0.0197946347687794	0.380246519312325	0.803838769650775
3	110734105	110736162	Chst14	ENSRNOG00000045997	0.680012975603226	-0.00223287735775269	0.0163499962292455	0.539436533113842	0.00271067969540263	0.0178607281649336	0.890722784816292	0.798226083202032
3	110816337	110828879	Ccdc32	ENSRNOG00000010472	0.21194105887464	-0.00445049508733753	0.0137709000640395	0.697145702016661	0.00173086612056909	0.0115120910267007	0.566381440170442	0.882358963387715
3	110918243	110942917	Rad51	ENSRNOG00000037302	0.745961969490036	-0.00048050044428934	0.00672544429830127	0.909026280075056	0.000156681166161071	0.00531592976114484	0.9182002899491	0.970935023363028
3	110943826	110964452	Rmdn3	ENSRNOG00000011690	0.858983740666955	0.000406757017561453	0.00904810339093632	0.778252969295248	0.000626579441860053	0.0125427517157161	0.960657859132136	0.920242551505914
3	110980074	111013589	Dnajc17	ENSRNOG00000012368	0.336040624542889	-0.00316982129195795	0.0140579171976274	0.117610556155798	-0.00601566625930229	0.0176093576140996	0.691494802102262	0.379543963027434
3	111013856	111021841	Zfyve19	ENSRNOG00000012528	0.00208309801001694	0.0172314040201401	0.0258778306910681	0.52714658506927	0.00389481063890695	0.0255388175675175	0.043679574738827	0.791399036207052
3	111022923	111037425	Ppp1r14d	ENSRNOG00000012648	0.558025760759863	-0.00256556867468059	0.0251838222163411	0.0359976958075668	-0.0136719064089228	0.0135026536804954	0.83726404104316	0.182957796401163
3	111049118	111062011	Spint1	ENSRNOG00000012811	0.100637458574982	-0.00459565005881857	0.0400785460462193	0.0743279196682378	-0.00522284504289395	0.0386156107923828	0.410410162777085	0.288458890628884
3	111078619	111087347	Rhov	ENSRNOG00000013380	0.355730647773598	0.00285461824557892	0.0183148911295286	0.670510648786762	0.00156165797188714	0.0184657341029824	0.707108103660181	0.869579764725223
3	111135021	111145986	Dll4	ENSRNOG00000014011	0.0802500915977489	0.0060152544586764	0.0340408110304593	0.097568646014054	-0.00545270576290191	0.020551027375735	0.369027095136356	0.340625662413726
3	111160205	111163425	Chac1	ENSRNOG00000014387	0.716639926609281	-0.00120828393358182	0.0302620110759065	0.0124719316621609	-0.0096892569516427	0.0264615402275676	0.906522669582104	0.0912479367134238
3	111326480	111354419	Exd1	ENSRNOG00000025360	0.144858041346114	-0.00379583495138735	0.0242242063129997	0.643802639332503	0.00100080873651253	0.0100151941669498	0.485386442149697	0.85977022440083
3	111354506	111389989	Chp1	ENSRNOG00000004742	0.41757099743693	-0.00124173955201313	0.00884561421808023	0.55711337221825	0.000961106401481356	0.00760402093241911	0.753828625604846	0.810577494471775
3	111416536	111422203	Oip5	ENSRNOG00000057458	0.235618851540267	0.00554979794040963	0.00999314350252539	0.663674011536629	-0.00173625514624045	0.0101588335961062	0.595877558965844	0.867266022977538
3	111422267	111452971	Nusap1	ENSRNOG00000004921	0.588795672975203	0.00241167493896534	0.0140784445536426	0.694824045007683	-0.0019593541367112	0.0096658788935657	0.853326671188591	0.881422002645272
3	111458572	111469518	Ndufaf1	ENSRNOG00000005006	0.915352228729475	0.000372272032259269	0.0109957953384355	0.147474919109398	-0.00410158758534002	0.0089260986500843	0.976786252322279	0.424844100009147
3	111478382	111537941	Rtf1	ENSRNOG00000005183	0.286555219592543	-0.00146905743893079	0.00847539554955117	0.802303351084125	0.000306418694127287	0.00868887105639437	0.645358614508393	0.930473239855185
3	111545007	111553604	Itpka	ENSRNOG00000005284	0.542283527268246	0.0010812528937976	0.0164245844263543	0.0880146578174267	-0.00305630097837685	0.0163727219089268	0.830446407276843	0.319988413390482
3	111553680	111560556	Ltk	ENSRNOG00000025130	0.409143951658144	-0.00111283795274638	0.0172564528299715	0.327212505467172	-0.00122017925488452	0.0137896063007664	0.747524562133895	0.638543726244087
3	111565650	111587151	Rpap1	ENSRNOG00000005483	0.320298383394292	-0.00442572996026275	0.0155724956462614	0.279809624805307	0.00484444528220387	0.0169303756949628	0.677558141591207	0.594558150051256
3	111597102	111616142	Tyro3	ENSRNOG00000058586	0.309022946416558	-0.00315863008894184	0.0128289150450348	0.0607657342953992	-0.00552198911184426	0.0171669862822877	0.666490930053364	0.255751152986237
3	111767161	111818089	Mapkbp1	ENSRNOG00000007018	0.970187825392649	-0.000130799056666499	0.0338024550640583	0.0229589251595205	-0.00715917622013525	0.0263403853726527	0.990997165142193	0.136796052245154
3	111825162	111834210	Pla2g4b	ENSRNOG00000007447	0.0871579939974827	0.0095935553780915	0.0236024480142999	0.605370215054189	0.00318127833753004	0.0279879815134859	0.383076768073453	0.838359495101995
3	111877853	111941841	Ehd4	ENSRNOG00000007584	0.616503913228632	0.0011312776356282	0.0136458825687202	0.774403657645184	0.000838647188150497	0.0185756223134155	0.865568831089141	0.917777753240204
3	111952348	111994337	Pla2g4e	ENSRNOG00000024904	0.743368674498684	0.00153907460389805	0.014923519218602	0.371931284814255	-0.00491282084204342	0.0233608967968292	0.917275096613435	0.679426532790519
3	112041533	112061796	Pla2g4d	ENSRNOG00000037231	0.348289854357162	-0.0118318115478967	0.0567323584496764	0.270270658420622	-0.0134630014391989	0.0382075098065648	0.701381102307538	0.586405856996498
3	112087677	112125318	Vps39	ENSRNOG00000008316	0.3267576770404	0.00197953521104519	0.0119562221655899	0.812624235972879	0.000456186191157379	0.00682658940833412	0.683206265551985	0.934876129166869
3	112132351	112174269	Tmem87a	ENSRNOG00000008455	0.671508870798906	-0.00101316842692729	0.00429519371667678	0.530042257489689	0.00156323762067417	0.00840267025902349	0.88702162586062	0.793364396521964
3	112173907	112226023	Ganc	ENSRNOG00000024563	0.780876395643203	-0.000848887176472255	0.00656942613683387	0.196689398360508	0.00430797105706063	0.0177002759537792	0.931819552065836	0.497876706831248
3	112228720	112278408	Capn3	ENSRNOG00000008609	0.25224506042608	-0.00538455034890631	0.0228525226497532	0.648235841151992	-0.00229993370487307	0.0255267736546869	0.614933064053903	0.861138831601608
3	112428395	112659140	Stard9	ENSRNOG00000010050	0.803353579951278	-0.0024478986787859	0.0255300135529271	0.859903010363221	0.00172279025320604	0.0247401785333652	0.940080966105328	0.953322789811699
3	112663383	112676556	Cdan1	ENSRNOG00000047427	0.0820790495340808	0.00129412043833015	0.00781142436594879	0.142904110039101	-0.000997127803266882	0.00970385936023177	0.372018299042993	0.417317235987951
